date,state,percentile,variable,income
2019-01-01,Perlis,8,maximum,2009
2019-01-01,Perlis,9,maximum,2094
2019-01-01,Perlis,10,maximum,2157
2019-01-01,Perlis,11,maximum,2222
2019-01-01,Perlis,12,maximum,2299
2019-01-01,Perlis,13,maximum,2402
2019-01-01,Perlis,14,maximum,2457
2019-01-01,Perlis,15,maximum,2497
2019-01-01,Perlis,16,maximum,2519
2019-01-01,Perlis,17,maximum,2558
2019-01-01,Perlis,18,maximum,2584
2019-01-01,Perlis,19,maximum,2631
2019-01-01,Perlis,20,maximum,2664
2019-01-01,Perlis,21,maximum,2693
2019-01-01,Perlis,22,maximum,2737
2019-01-01,Perlis,23,maximum,2773
2019-01-01,Perlis,24,maximum,2847
2019-01-01,Perlis,25,maximum,2883
2019-01-01,Perlis,26,maximum,2966
2019-01-01,Perlis,27,maximum,3017
2019-01-01,Perlis,28,maximum,3061
2019-01-01,Perlis,29,maximum,3169
2019-01-01,Perlis,30,maximum,3229
2019-01-01,Perlis,31,maximum,3301
2019-01-01,Perlis,32,maximum,3370
2019-01-01,Perlis,33,maximum,3435
2019-01-01,Perlis,34,maximum,3494
2019-01-01,Perlis,35,maximum,3552
2019-01-01,Perlis,36,maximum,3629
2019-01-01,Perlis,37,maximum,3672
2019-01-01,Perlis,38,maximum,3766
2019-01-01,Perlis,39,maximum,3833
2019-01-01,Perlis,40,maximum,3869
2019-01-01,Perlis,41,maximum,3926
2019-01-01,Perlis,42,maximum,3974
2019-01-01,Perlis,43,maximum,4047
2019-01-01,Perlis,44,maximum,4136
2019-01-01,Perlis,45,maximum,4227
2019-01-01,Perlis,46,maximum,4276
2019-01-01,Perlis,47,maximum,4329
2019-01-01,Perlis,48,maximum,4438
2019-01-01,Perlis,49,maximum,4499
2019-01-01,Perlis,50,maximum,4596
2019-01-01,Perlis,51,maximum,4638
2019-01-01,Perlis,52,maximum,4704
2019-01-01,Perlis,53,maximum,4793
2019-01-01,Perlis,54,maximum,4889
2019-01-01,Perlis,55,maximum,4971
2019-01-01,Perlis,56,maximum,5018
2019-01-01,Perlis,57,maximum,5052
2019-01-01,Perlis,58,maximum,5150
2019-01-01,Perlis,59,maximum,5252
2019-01-01,Perlis,60,maximum,5376
2019-01-01,Perlis,61,maximum,5442
2019-01-01,Perlis,62,maximum,5566
2019-01-01,Perlis,63,maximum,5658
2019-01-01,Perlis,64,maximum,5779
2019-01-01,Perlis,65,maximum,5902
2019-01-01,Perlis,66,maximum,6005
2019-01-01,Perlis,67,maximum,6089
2019-01-01,Perlis,68,maximum,6194
2019-01-01,Perlis,69,maximum,6322
2019-01-01,Perlis,70,maximum,6438
2019-01-01,Perlis,71,maximum,6576
2019-01-01,Perlis,72,maximum,6693
2019-01-01,Perlis,73,maximum,6844
2019-01-01,Perlis,74,maximum,6992
2019-01-01,Perlis,75,maximum,7089
2019-01-01,Perlis,76,maximum,7280
2019-01-01,Perlis,77,maximum,7360
2019-01-01,Perlis,78,maximum,7531
2019-01-01,Perlis,79,maximum,7692
2019-01-01,Perlis,80,maximum,7929
2019-01-01,Perlis,81,maximum,8076
2019-01-01,Perlis,82,maximum,8278
2019-01-01,Perlis,83,maximum,8479
2019-01-01,Perlis,84,maximum,8572
2019-01-01,Perlis,85,maximum,8771
2019-01-01,Perlis,86,maximum,8930
2019-01-01,Perlis,87,maximum,9106
2019-01-01,Perlis,88,maximum,9289
2019-01-01,Perlis,89,maximum,9546
2019-01-01,Perlis,90,maximum,9837
2019-01-01,Perlis,91,maximum,10340
2019-01-01,Perlis,92,maximum,10712
2019-01-01,Perlis,93,maximum,11200
2019-01-01,Perlis,94,maximum,11666
2019-01-01,Perlis,95,maximum,12078
2019-01-01,Perlis,96,maximum,12796
2019-01-01,Perlis,97,maximum,13834
2019-01-01,Perlis,98,maximum,14839
2019-01-01,Perlis,99,maximum,17955
2019-01-01,Perlis,100,maximum,
2019-01-01,Selangor,1,maximum,1832
2019-01-01,Selangor,2,maximum,2161
2019-01-01,Selangor,3,maximum,2469
2019-01-01,Selangor,4,maximum,2610
2019-01-01,Selangor,5,maximum,2757
2019-01-01,Selangor,6,maximum,2945
2019-01-01,Selangor,7,maximum,3098
2019-01-01,Selangor,8,maximum,3242
2019-01-01,Selangor,9,maximum,3372
2019-01-01,Selangor,10,maximum,3479
2019-01-01,Selangor,11,maximum,3599
2019-01-01,Selangor,12,maximum,3710
2019-01-01,Selangor,13,maximum,3834
2019-01-01,Selangor,14,maximum,3962
2019-01-01,Selangor,15,maximum,4071
2019-01-01,Selangor,16,maximum,4168
2019-01-01,Selangor,17,maximum,4299
2019-01-01,Selangor,18,maximum,4399
2019-01-01,Selangor,19,maximum,4527
2019-01-01,Selangor,20,maximum,4657
2019-01-01,Selangor,21,maximum,4771
2019-01-01,Selangor,22,maximum,4892
2019-01-01,Selangor,23,maximum,5023
2019-01-01,Selangor,24,maximum,5151
2019-01-01,Selangor,25,maximum,5253
2019-01-01,Selangor,26,maximum,5358
2019-01-01,Selangor,27,maximum,5484
2019-01-01,Selangor,28,maximum,5615
2019-01-01,Selangor,29,maximum,5729
2019-01-01,Selangor,30,maximum,5837
2019-01-01,Selangor,31,maximum,5928
2019-01-01,Selangor,32,maximum,6053
2019-01-01,Selangor,33,maximum,6194
2019-01-01,Selangor,34,maximum,6311
2019-01-01,Selangor,35,maximum,6423
2019-01-01,Selangor,36,maximum,6548
2019-01-01,Selangor,37,maximum,6644
2019-01-01,Selangor,38,maximum,6771
2019-01-01,Selangor,39,maximum,6880
2019-01-01,Selangor,40,maximum,6959
2019-01-01,Selangor,41,maximum,7055
2019-01-01,Selangor,42,maximum,7167
2019-01-01,Selangor,43,maximum,7262
2019-01-01,Selangor,44,maximum,7398
2019-01-01,Selangor,45,maximum,7509
2019-01-01,Selangor,46,maximum,7643
2019-01-01,Selangor,47,maximum,7809
2019-01-01,Selangor,48,maximum,7939
2019-01-01,Selangor,49,maximum,8076
2019-01-01,Selangor,50,maximum,8210
2019-01-01,Selangor,51,maximum,8343
2019-01-01,Selangor,52,maximum,8500
2019-01-01,Selangor,53,maximum,8627
2019-01-01,Selangor,54,maximum,8780
2019-01-01,Selangor,55,maximum,8914
2019-01-01,Selangor,56,maximum,9080
2019-01-01,Selangor,57,maximum,9232
2019-01-01,Selangor,58,maximum,9387
2019-01-01,Selangor,59,maximum,9563
2019-01-01,Selangor,60,maximum,9740
2019-01-01,Selangor,61,maximum,9905
2019-01-01,Selangor,62,maximum,10052
2019-01-01,Selangor,63,maximum,10235
2019-01-01,Selangor,64,maximum,10438
2019-01-01,Selangor,65,maximum,10634
2019-01-01,Selangor,66,maximum,10794
2019-01-01,Selangor,67,maximum,11016
2019-01-01,Selangor,68,maximum,11212
2019-01-01,Selangor,69,maximum,11409
2019-01-01,Selangor,70,maximum,11656
2019-01-01,Selangor,71,maximum,11845
2019-01-01,Selangor,72,maximum,12091
2019-01-01,Selangor,73,maximum,12331
2019-01-01,Selangor,74,maximum,12599
2019-01-01,Selangor,75,maximum,12895
2019-01-01,Selangor,76,maximum,13173
2019-01-01,Selangor,77,maximum,13485
2019-01-01,Selangor,78,maximum,13801
2019-01-01,Selangor,79,maximum,14113
2019-01-01,Selangor,80,maximum,14439
2019-01-01,Selangor,81,maximum,14802
2019-01-01,Selangor,82,maximum,15187
2019-01-01,Selangor,83,maximum,15651
2019-01-01,Selangor,84,maximum,16122
2019-01-01,Selangor,85,maximum,16773
2019-01-01,Selangor,86,maximum,17340
2019-01-01,Selangor,87,maximum,17846
2019-01-01,Selangor,88,maximum,18647
2019-01-01,Selangor,89,maximum,19300
2019-01-01,Selangor,90,maximum,20181
2019-01-01,Selangor,91,maximum,21139
2019-01-01,Selangor,92,maximum,22294
2019-01-01,Selangor,93,maximum,23650
2019-01-01,Selangor,94,maximum,25122
2019-01-01,Selangor,95,maximum,26853
2019-01-01,Selangor,96,maximum,29312
2019-01-01,Selangor,97,maximum,33272
2019-01-01,Selangor,98,maximum,38544
2019-01-01,Selangor,99,maximum,49484
2019-01-01,Selangor,100,maximum,
2019-01-01,Terengganu,1,maximum,1238
2019-01-01,Terengganu,2,maximum,1688
2019-01-01,Terengganu,3,maximum,1948
2019-01-01,Terengganu,4,maximum,2188
2019-01-01,Terengganu,5,maximum,2368
2019-01-01,Terengganu,6,maximum,2538
2019-01-01,Terengganu,7,maximum,2617
2019-01-01,Terengganu,8,maximum,2751
2019-01-01,Terengganu,9,maximum,2852
2019-01-01,Terengganu,10,maximum,2923
2019-01-01,Terengganu,11,maximum,2985
2019-01-01,Terengganu,12,maximum,3035
2019-01-01,Terengganu,13,maximum,3068
2019-01-01,Terengganu,14,maximum,3106
2019-01-01,Terengganu,15,maximum,3148
2019-01-01,Terengganu,16,maximum,3190
2019-01-01,Terengganu,17,maximum,3233
2019-01-01,Terengganu,18,maximum,3267
2019-01-01,Terengganu,19,maximum,3314
2019-01-01,Terengganu,20,maximum,3372
2019-01-01,Terengganu,21,maximum,3436
2019-01-01,Terengganu,22,maximum,3506
2019-01-01,Terengganu,23,maximum,3554
2019-01-01,Terengganu,24,maximum,3605
2019-01-01,Terengganu,25,maximum,3657
2019-01-01,Terengganu,26,maximum,3723
2019-01-01,Terengganu,27,maximum,3790
2019-01-01,Terengganu,28,maximum,3853
2019-01-01,Terengganu,29,maximum,3910
2019-01-01,Terengganu,30,maximum,3992
2019-01-01,Terengganu,31,maximum,4069
2019-01-01,Terengganu,32,maximum,4145
2019-01-01,Terengganu,33,maximum,4223
2019-01-01,Terengganu,34,maximum,4277
2019-01-01,Terengganu,35,maximum,4327
2019-01-01,Terengganu,36,maximum,4408
2019-01-01,Terengganu,37,maximum,4479
2019-01-01,Terengganu,38,maximum,4552
2019-01-01,Terengganu,39,maximum,4619
2019-01-01,Terengganu,40,maximum,4719
2019-01-01,Terengganu,41,maximum,4803
2019-01-01,Terengganu,42,maximum,4890
2019-01-01,Terengganu,43,maximum,4988
2019-01-01,Terengganu,44,maximum,5071
2019-01-01,Terengganu,45,maximum,5159
2019-01-01,Terengganu,46,maximum,5232
2019-01-01,Terengganu,47,maximum,5316
2019-01-01,Terengganu,48,maximum,5402
2019-01-01,Terengganu,49,maximum,5495
2019-01-01,Terengganu,50,maximum,5545
2019-01-01,Terengganu,51,maximum,5642
2019-01-01,Terengganu,52,maximum,5733
2019-01-01,Terengganu,53,maximum,5815
2019-01-01,Terengganu,54,maximum,5940
2019-01-01,Terengganu,55,maximum,6069
2019-01-01,Terengganu,56,maximum,6138
2019-01-01,Terengganu,57,maximum,6236
2019-01-01,Terengganu,58,maximum,6353
2019-01-01,Terengganu,59,maximum,6456
2019-01-01,Terengganu,60,maximum,6543
2019-01-01,Terengganu,61,maximum,6618
2019-01-01,Terengganu,62,maximum,6736
2019-01-01,Terengganu,63,maximum,6819
2019-01-01,Terengganu,64,maximum,6956
2019-01-01,Terengganu,65,maximum,7017
2019-01-01,Terengganu,66,maximum,7130
2019-01-01,Terengganu,67,maximum,7247
2019-01-01,Terengganu,68,maximum,7348
2019-01-01,Terengganu,69,maximum,7465
2019-01-01,Terengganu,70,maximum,7587
2019-01-01,Terengganu,71,maximum,7720
2019-01-01,Terengganu,72,maximum,7838
2019-01-01,Terengganu,73,maximum,8016
2019-01-01,Terengganu,74,maximum,8187
2019-01-01,Terengganu,75,maximum,8395
2019-01-01,Terengganu,76,maximum,8567
2019-01-01,Terengganu,77,maximum,8768
2019-01-01,Terengganu,78,maximum,8909
2019-01-01,Terengganu,79,maximum,9129
2019-01-01,Terengganu,80,maximum,9259
2019-01-01,Terengganu,81,maximum,9434
2019-01-01,Terengganu,82,maximum,9661
2019-01-01,Terengganu,83,maximum,9870
2019-01-01,Terengganu,84,maximum,10110
2019-01-01,Terengganu,85,maximum,10338
2019-01-01,Terengganu,86,maximum,10643
2019-01-01,Terengganu,87,maximum,11040
2019-01-01,Terengganu,88,maximum,11408
2019-01-01,Terengganu,89,maximum,11830
2019-01-01,Terengganu,90,maximum,12136
2019-01-01,Terengganu,91,maximum,12663
2019-01-01,Terengganu,92,maximum,13049
2019-01-01,Terengganu,93,maximum,13718
2019-01-01,Terengganu,94,maximum,14346
2019-01-01,Terengganu,95,maximum,15447
2019-01-01,Terengganu,96,maximum,16388
2019-01-01,Terengganu,97,maximum,17553
2019-01-01,Terengganu,98,maximum,19539
2019-01-01,Terengganu,99,maximum,24514
2019-01-01,Terengganu,100,maximum,
2019-01-01,Sabah,1,maximum,980
2019-01-01,Sabah,2,maximum,1116
2019-01-01,Sabah,3,maximum,1221
2019-01-01,Sabah,4,maximum,1398
2019-01-01,Sabah,5,maximum,1516
2019-01-01,Sabah,6,maximum,1587
2019-01-01,Sabah,7,maximum,1654
2019-01-01,Sabah,8,maximum,1711
2019-01-01,Sabah,9,maximum,1775
2019-01-01,Sabah,10,maximum,1835
2019-01-01,Sabah,11,maximum,1904
2019-01-01,Sabah,12,maximum,1966
2019-01-01,Sabah,13,maximum,2027
2019-01-01,Sabah,14,maximum,2083
2019-01-01,Sabah,15,maximum,2135
2019-01-01,Sabah,16,maximum,2195
2019-01-01,Sabah,17,maximum,2260
2019-01-01,Sabah,18,maximum,2332
2019-01-01,Sabah,19,maximum,2386
2019-01-01,Sabah,20,maximum,2443
2019-01-01,Sabah,21,maximum,2491
2019-01-01,Sabah,22,maximum,2528
2019-01-01,Sabah,23,maximum,2558
2019-01-01,Sabah,24,maximum,2585
2019-01-01,Sabah,25,maximum,2620
2019-01-01,Sabah,26,maximum,2661
2019-01-01,Sabah,27,maximum,2697
2019-01-01,Sabah,28,maximum,2744
2019-01-01,Sabah,29,maximum,2803
2019-01-01,Sabah,30,maximum,2861
2019-01-01,Sabah,31,maximum,2926
2019-01-01,Sabah,32,maximum,2988
2019-01-01,Sabah,33,maximum,3045
2019-01-01,Sabah,34,maximum,3109
2019-01-01,Sabah,35,maximum,3162
2019-01-01,Sabah,36,maximum,3231
2019-01-01,Sabah,37,maximum,3296
2019-01-01,Sabah,38,maximum,3361
2019-01-01,Sabah,39,maximum,3416
2019-01-01,Sabah,40,maximum,3489
2019-01-01,Sabah,41,maximum,3555
2019-01-01,Sabah,42,maximum,3644
2019-01-01,Sabah,43,maximum,3713
2019-01-01,Sabah,44,maximum,3794
2019-01-01,Sabah,45,maximum,3864
2019-01-01,Sabah,46,maximum,3933
2019-01-01,Sabah,47,maximum,4019
2019-01-01,Sabah,48,maximum,4086
2019-01-01,Sabah,49,maximum,4146
2019-01-01,Sabah,50,maximum,4235
2019-01-01,Sabah,51,maximum,4326
2019-01-01,Sabah,52,maximum,4409
2019-01-01,Sabah,53,maximum,4485
2019-01-01,Sabah,54,maximum,4570
2019-01-01,Sabah,55,maximum,4667
2019-01-01,Sabah,56,maximum,4762
2019-01-01,Sabah,57,maximum,4873
2019-01-01,Sabah,58,maximum,4978
2019-01-01,Sabah,59,maximum,5078
2019-01-01,Sabah,60,maximum,5176
2019-01-01,Sabah,61,maximum,5285
2019-01-01,Sabah,62,maximum,5397
2019-01-01,Sabah,63,maximum,5512
2019-01-01,Sabah,64,maximum,5623
2019-01-01,Sabah,65,maximum,5765
2019-01-01,Sabah,66,maximum,5875
2019-01-01,Sabah,67,maximum,5996
2019-01-01,Sabah,68,maximum,6126
2019-01-01,Sabah,69,maximum,6240
2019-01-01,Sabah,70,maximum,6376
2019-01-01,Sabah,71,maximum,6502
2019-01-01,Sabah,72,maximum,6660
2019-01-01,Sabah,73,maximum,6828
2019-01-01,Sabah,74,maximum,7002
2019-01-01,Sabah,75,maximum,7197
2019-01-01,Sabah,76,maximum,7342
2019-01-01,Sabah,77,maximum,7548
2019-01-01,Sabah,78,maximum,7774
2019-01-01,Sabah,79,maximum,7993
2019-01-01,Sabah,80,maximum,8199
2019-01-01,Sabah,81,maximum,8417
2019-01-01,Sabah,82,maximum,8653
2019-01-01,Sabah,83,maximum,8938
2019-01-01,Sabah,84,maximum,9262
2019-01-01,Sabah,85,maximum,9567
2019-01-01,Sabah,86,maximum,9885
2019-01-01,Sabah,87,maximum,10224
2019-01-01,Sabah,88,maximum,10635
2019-01-01,Sabah,89,maximum,11020
2019-01-01,Sabah,90,maximum,11461
2019-01-01,Sabah,91,maximum,11936
2019-01-01,Sabah,92,maximum,12431
2019-01-01,Sabah,93,maximum,13034
2019-01-01,Sabah,94,maximum,13753
2019-01-01,Sabah,95,maximum,14718
2019-01-01,Sabah,96,maximum,15728
2019-01-01,Sabah,97,maximum,17458
2019-01-01,Sabah,98,maximum,19455
2019-01-01,Sabah,99,maximum,23915
2019-01-01,Sabah,100,maximum,
2019-01-01,Sarawak,1,maximum,1033
2019-01-01,Sarawak,2,maximum,1146
2019-01-01,Sarawak,3,maximum,1237
2019-01-01,Sarawak,4,maximum,1456
2019-01-01,Sarawak,5,maximum,1546
2019-01-01,Sarawak,6,maximum,1638
2019-01-01,Sarawak,7,maximum,1721
2019-01-01,Sarawak,8,maximum,1797
2019-01-01,Sarawak,9,maximum,1869
2019-01-01,Sarawak,10,maximum,1950
2019-01-01,Sarawak,11,maximum,2019
2019-01-01,Sarawak,12,maximum,2087
2019-01-01,Sarawak,13,maximum,2144
2019-01-01,Sarawak,14,maximum,2202
2019-01-01,Sarawak,15,maximum,2260
2019-01-01,Sarawak,16,maximum,2329
2019-01-01,Sarawak,17,maximum,2399
2019-01-01,Sarawak,18,maximum,2457
2019-01-01,Sarawak,19,maximum,2508
2019-01-01,Sarawak,20,maximum,2540
2019-01-01,Sarawak,21,maximum,2572
2019-01-01,Sarawak,22,maximum,2610
2019-01-01,Sarawak,23,maximum,2657
2019-01-01,Sarawak,24,maximum,2695
2019-01-01,Sarawak,25,maximum,2742
2019-01-01,Sarawak,26,maximum,2807
2019-01-01,Sarawak,27,maximum,2858
2019-01-01,Sarawak,28,maximum,2908
2019-01-01,Sarawak,29,maximum,2968
2019-01-01,Sarawak,30,maximum,3032
2019-01-01,Sarawak,31,maximum,3092
2019-01-01,Sarawak,32,maximum,3159
2019-01-01,Sarawak,33,maximum,3222
2019-01-01,Sarawak,34,maximum,3288
2019-01-01,Sarawak,35,maximum,3357
2019-01-01,Sarawak,36,maximum,3418
2019-01-01,Sarawak,37,maximum,3492
2019-01-01,Sarawak,38,maximum,3564
2019-01-01,Sarawak,39,maximum,3650
2019-01-01,Sarawak,40,maximum,3719
2019-01-01,Sarawak,41,maximum,3799
2019-01-01,Sarawak,42,maximum,3876
2019-01-01,Sarawak,43,maximum,3959
2019-01-01,Sarawak,44,maximum,4028
2019-01-01,Sarawak,45,maximum,4111
2019-01-01,Sarawak,46,maximum,4200
2019-01-01,Sarawak,47,maximum,4279
2019-01-01,Sarawak,48,maximum,4360
2019-01-01,Sarawak,49,maximum,4453
2019-01-01,Sarawak,50,maximum,4544
2019-01-01,Sarawak,51,maximum,4632
2019-01-01,Sarawak,52,maximum,4721
2019-01-01,Sarawak,53,maximum,4808
2019-01-01,Sarawak,54,maximum,4883
2019-01-01,Sarawak,55,maximum,4978
2019-01-01,Sarawak,56,maximum,5077
2019-01-01,Sarawak,57,maximum,5178
2019-01-01,Sarawak,58,maximum,5267
2019-01-01,Sarawak,59,maximum,5365
2019-01-01,Sarawak,60,maximum,5477
2019-01-01,Sarawak,61,maximum,5577
2019-01-01,Sarawak,62,maximum,5704
2019-01-01,Sarawak,63,maximum,5839
2019-01-01,Sarawak,64,maximum,5964
2019-01-01,Sarawak,65,maximum,6085
2019-01-01,Sarawak,66,maximum,6231
2019-01-01,Sarawak,67,maximum,6363
2019-01-01,Sarawak,68,maximum,6481
2019-01-01,Sarawak,69,maximum,6607
2019-01-01,Sarawak,70,maximum,6776
2019-01-01,Sarawak,71,maximum,6911
2019-01-01,Sarawak,72,maximum,7063
2019-01-01,Sarawak,73,maximum,7213
2019-01-01,Sarawak,74,maximum,7376
2019-01-01,Sarawak,75,maximum,7580
2019-01-01,Sarawak,76,maximum,7773
2019-01-01,Sarawak,77,maximum,8003
2019-01-01,Sarawak,78,maximum,8178
2019-01-01,Sarawak,79,maximum,8382
2019-01-01,Sarawak,80,maximum,8649
2019-01-01,Sarawak,81,maximum,8898
2019-01-01,Sarawak,82,maximum,9118
2019-01-01,Sarawak,83,maximum,9419
2019-01-01,Sarawak,84,maximum,9699
2019-01-01,Sarawak,85,maximum,10015
2019-01-01,Sarawak,86,maximum,10372
2019-01-01,Sarawak,87,maximum,10716
2019-01-01,Sarawak,88,maximum,11056
2019-01-01,Sarawak,89,maximum,11435
2019-01-01,Sarawak,90,maximum,11858
2019-01-01,Sarawak,91,maximum,12336
2019-01-01,Sarawak,92,maximum,12936
2019-01-01,Sarawak,93,maximum,13565
2019-01-01,Sarawak,94,maximum,14232
2019-01-01,Sarawak,95,maximum,15039
2019-01-01,Sarawak,96,maximum,16011
2019-01-01,Sarawak,97,maximum,17250
2019-01-01,Sarawak,98,maximum,19679
2019-01-01,Sarawak,99,maximum,23394
2019-01-01,Sarawak,100,maximum,
2019-01-01,W.P. Kuala Lumpur,1,maximum,3068
2019-01-01,W.P. Kuala Lumpur,2,maximum,3572
2019-01-01,W.P. Kuala Lumpur,3,maximum,3826
2019-01-01,W.P. Kuala Lumpur,4,maximum,4107
2019-01-01,W.P. Kuala Lumpur,5,maximum,4337
2019-01-01,W.P. Kuala Lumpur,6,maximum,4493
2019-01-01,W.P. Kuala Lumpur,7,maximum,4671
2019-01-01,W.P. Kuala Lumpur,8,maximum,4817
2019-01-01,W.P. Kuala Lumpur,9,maximum,4993
2019-01-01,W.P. Kuala Lumpur,10,maximum,5147
2019-01-01,W.P. Kuala Lumpur,11,maximum,5346
2019-01-01,W.P. Kuala Lumpur,12,maximum,5506
2019-01-01,W.P. Kuala Lumpur,13,maximum,5639
2019-01-01,W.P. Kuala Lumpur,14,maximum,5769
2019-01-01,W.P. Kuala Lumpur,15,maximum,5914
2019-01-01,W.P. Kuala Lumpur,16,maximum,6069
2019-01-01,W.P. Kuala Lumpur,17,maximum,6202
2019-01-01,W.P. Kuala Lumpur,18,maximum,6337
2019-01-01,W.P. Kuala Lumpur,19,maximum,6479
2019-01-01,W.P. Kuala Lumpur,20,maximum,6625
2019-01-01,W.P. Kuala Lumpur,21,maximum,6765
2019-01-01,W.P. Kuala Lumpur,22,maximum,6901
2019-01-01,W.P. Kuala Lumpur,23,maximum,7049
2019-01-01,W.P. Kuala Lumpur,24,maximum,7169
2019-01-01,W.P. Kuala Lumpur,25,maximum,7297
2019-01-01,W.P. Kuala Lumpur,26,maximum,7459
2019-01-01,W.P. Kuala Lumpur,27,maximum,7597
2019-01-01,W.P. Kuala Lumpur,28,maximum,7727
2019-01-01,W.P. Kuala Lumpur,29,maximum,7848
2019-01-01,W.P. Kuala Lumpur,30,maximum,7970
2019-01-01,W.P. Kuala Lumpur,31,maximum,8097
2019-01-01,W.P. Kuala Lumpur,32,maximum,8214
2019-01-01,W.P. Kuala Lumpur,33,maximum,8330
2019-01-01,W.P. Kuala Lumpur,34,maximum,8433
2019-01-01,W.P. Kuala Lumpur,35,maximum,8549
2019-01-01,W.P. Kuala Lumpur,36,maximum,8656
2019-01-01,W.P. Kuala Lumpur,37,maximum,8769
2019-01-01,W.P. Kuala Lumpur,38,maximum,8908
2019-01-01,W.P. Kuala Lumpur,39,maximum,9017
2019-01-01,W.P. Kuala Lumpur,40,maximum,9149
2019-01-01,W.P. Kuala Lumpur,41,maximum,9263
2019-01-01,W.P. Kuala Lumpur,42,maximum,9391
2019-01-01,W.P. Kuala Lumpur,43,maximum,9505
2019-01-01,W.P. Kuala Lumpur,44,maximum,9659
2019-01-01,W.P. Kuala Lumpur,45,maximum,9841
2019-01-01,W.P. Kuala Lumpur,46,maximum,9989
2019-01-01,W.P. Kuala Lumpur,47,maximum,10135
2019-01-01,W.P. Kuala Lumpur,48,maximum,10267
2019-01-01,W.P. Kuala Lumpur,49,maximum,10419
2019-01-01,W.P. Kuala Lumpur,50,maximum,10548
2019-01-01,W.P. Kuala Lumpur,51,maximum,10672
2019-01-01,W.P. Kuala Lumpur,52,maximum,10833
2019-01-01,W.P. Kuala Lumpur,53,maximum,10996
2019-01-01,W.P. Kuala Lumpur,54,maximum,11123
2019-01-01,W.P. Kuala Lumpur,55,maximum,11254
2019-01-01,W.P. Kuala Lumpur,56,maximum,11415
2019-01-01,W.P. Kuala Lumpur,57,maximum,11595
2019-01-01,W.P. Kuala Lumpur,58,maximum,11777
2019-01-01,W.P. Kuala Lumpur,59,maximum,11938
2019-01-01,W.P. Kuala Lumpur,60,maximum,12075
2019-01-01,W.P. Kuala Lumpur,61,maximum,12254
2019-01-01,W.P. Kuala Lumpur,62,maximum,12412
2019-01-01,W.P. Kuala Lumpur,63,maximum,12624
2019-01-01,W.P. Kuala Lumpur,64,maximum,12800
2019-01-01,W.P. Kuala Lumpur,65,maximum,12998
2019-01-01,W.P. Kuala Lumpur,66,maximum,13238
2019-01-01,W.P. Kuala Lumpur,67,maximum,13454
2019-01-01,W.P. Kuala Lumpur,68,maximum,13613
2019-01-01,W.P. Kuala Lumpur,69,maximum,13850
2019-01-01,W.P. Kuala Lumpur,70,maximum,14103
2019-01-01,W.P. Kuala Lumpur,71,maximum,14293
2019-01-01,W.P. Kuala Lumpur,72,maximum,14500
2019-01-01,W.P. Kuala Lumpur,73,maximum,14752
2019-01-01,W.P. Kuala Lumpur,74,maximum,15008
2019-01-01,W.P. Kuala Lumpur,75,maximum,15278
2019-01-01,W.P. Kuala Lumpur,76,maximum,15473
2019-01-01,W.P. Kuala Lumpur,77,maximum,15723
2019-01-01,W.P. Kuala Lumpur,78,maximum,15995
2019-01-01,W.P. Kuala Lumpur,79,maximum,16369
2019-01-01,W.P. Kuala Lumpur,80,maximum,16639
2019-01-01,W.P. Kuala Lumpur,81,maximum,17114
2019-01-01,W.P. Kuala Lumpur,82,maximum,17561
2019-01-01,W.P. Kuala Lumpur,83,maximum,18046
2019-01-01,W.P. Kuala Lumpur,84,maximum,18555
2019-01-01,W.P. Kuala Lumpur,85,maximum,19117
2019-01-01,W.P. Kuala Lumpur,86,maximum,19613
2019-01-01,W.P. Kuala Lumpur,87,maximum,20293
2019-01-01,W.P. Kuala Lumpur,88,maximum,21165
2019-01-01,W.P. Kuala Lumpur,89,maximum,21788
2019-01-01,W.P. Kuala Lumpur,90,maximum,22623
2019-01-01,W.P. Kuala Lumpur,91,maximum,23714
2019-01-01,W.P. Kuala Lumpur,92,maximum,24946
2019-01-01,W.P. Kuala Lumpur,93,maximum,27026
2019-01-01,W.P. Kuala Lumpur,94,maximum,29346
2019-01-01,W.P. Kuala Lumpur,95,maximum,31670
2019-01-01,W.P. Kuala Lumpur,96,maximum,34680
2019-01-01,W.P. Kuala Lumpur,97,maximum,38450
2019-01-01,W.P. Kuala Lumpur,98,maximum,45623
2019-01-01,W.P. Kuala Lumpur,99,maximum,61962
2019-01-01,W.P. Kuala Lumpur,100,maximum,
2019-01-01,W.P. Labuan,1,maximum,2159
2019-01-01,W.P. Labuan,2,maximum,2277
2019-01-01,W.P. Labuan,3,maximum,2470
2019-01-01,W.P. Labuan,4,maximum,2569
2019-01-01,W.P. Labuan,5,maximum,2617
2019-01-01,W.P. Labuan,6,maximum,2664
2019-01-01,W.P. Labuan,7,maximum,2778
2019-01-01,W.P. Labuan,8,maximum,2882
2019-01-01,W.P. Labuan,9,maximum,2937
2019-01-01,W.P. Labuan,10,maximum,3082
2019-01-01,W.P. Labuan,11,maximum,3215
2019-01-01,W.P. Labuan,12,maximum,3308
2019-01-01,W.P. Labuan,13,maximum,3375
2019-01-01,W.P. Labuan,14,maximum,3608
2019-01-01,W.P. Labuan,15,maximum,3771
2019-01-01,W.P. Labuan,16,maximum,3868
2019-01-01,W.P. Labuan,17,maximum,3996
