area,center_lat,center_lon,dead,displaced,end_date,id,main_cause,primary_country,severity,start_date
1040417367.7148438,14.657501,121.612204,5,83000,1412985600000,DFO_4189_From_20140919_to_20141011,Tropical Storm Fung-Wong,Philippines,1.5,1411084800000
1601059245.359375,21.784523,-98.431718,6,4000,1414368000000,DFO_4197_From_20141018_to_20141027,Tropical Storm Trudy,Mexico,1.5,1413590400000
8913664240.546875,18.447297,79.69672,42,0,1414368000000,DFO_4198_From_20141012_to_20141027,Tropical Storm Hudhug,India,1.5,1413072000000
173467103.32421875,28.278193,-16.532883,1,0,1413936000000,DFO_4199_From_20141019_to_20141022,Torrential Rain,Spain,1.0,1413676800000
717713791.5,4.134278,45.253771,0,21000,1416096000000,DFO_4201_From_20141024_to_20141116,Heavy Rain,Somalia,1.5,1414108800000
393589902.234375,8.024092,99.516261,0,1000,1416096000000,DFO_4206_From_20141107_to_20141116,Monsoonal Rain,Thailand,1.0,1415318400000
4292119695.9960938,41.457879,27.710632,40,1000,1418515200000,DFO_4211_From_20141204_to_20141214,Heavy Rain,Bulgaria,1.5,1417651200000
748663902.8710938,39.796732,-123.100985,3,0,1418515200000,DFO_4213_From_20141211_to_20141214,Torrential Rain,USA,1.0,1418256000000
687001155.390625,7.909725,80.983382,39,1000000,1420070400000,DFO_4215_From_20141220_to_20150101,Monsoonal Rain,Sri Lanka,1.5,1419033600000
454323026.90234375,4.725076,102.163815,34,215000,1420070400000,DFO_4216_From_20141220_to_20150101,Monsoonal Rain,Malaysia,2.0,1419033600000
1266556358.5429688,8.656083,124.903089,53,80186,1420070400000,DFO_4217_From_20141210_to_20150101,Tropical Storm Jangmai,Philippines,1.5,1418169600000
4210094544.859375,-19.187214,127.055774,1,0,1420934400000,DFO_4218_From_20150105_to_20150111,Heavy Rain,Australia,1.5,1420416000000
3931795382.2304688,-18.794576,35.356372,276,336000,1423440000000,DFO_4219_From_20150101_to_20150209,Heavy Rain,Malawi,2.0,1420070400000
1390474998.0585938,-16.463788,-63.766078,23,1000,1423440000000,DFO_4220_From_20150105_to_20150209,Heavy Rain,Bolivia,1.5,1420416000000
4390712386.699219,41.457083,26.597174,3,500,1423440000000,DFO_4221_From_20150201_to_20150209,Heavy Rain,Greece,1.5,1422748800000
662261033.0585938,0.686073,122.861751,0,300,1423440000000,DFO_4222_From_20150205_to_20150209,Heavy Rain,Indonesia,1.0,1423094400000
1968237324.265625,-19.667487,45.921846,0,20000,1423440000000,DFO_4224_From_20150105_to_20150209,Tropical Storms Fundi and Chedza,Madagascar,1.5,1420416000000
1433986699.15625,-11.504221,-65.844532,0,4000,1424736000000,DFO_4225_From_20150220_to_20150224,Monsoonal Rain,Bolivia,1.5,1424390400000
1915264955.65625,-18.200011,135.715998,0,350,1424736000000,DFO_4226_From_20150222_to_20150224,Tropical Storm Marcia,Australia,1.5,1424563200000
196043617.77734375,19.328489,-69.803492,0,12000,1424736000000,DFO_4227_From_20150220_to_20150224,Heavy Rain,Dominican Republic,1.0,1424390400000
2767766159.5273438,37.026804,-86.233174,0,0,1427068800000,DFO_4230_From_20150310_to_20150323,Heavy Rain,USA,1.5,1425945600000
1331142981.15625,-6.55868,108.399177,0,4000,1427068800000,DFO_4231_From_20150315_to_20150323,Torrential Rain,Indonesia,1.0,1426377600000
472329640.04296875,-8.816642,13.681068,0,1000,1427068800000,DFO_4233_From_20150309_to_20150323,Torrential Rain,Angola,1.5,1425859200000
582257373.25,33.17674,76.405834,44,2907,1427760000000,DFO_4239_From_20150320_to_20150331,Heavy Rain,India,1.5,1426809600000
3010103651.28125,-18.155697,47.010559,0,25000,1429056000000,DFO_4241_From_20150305_to_20150415,Heavy Rain,Madagascar,1.5,1425513600000
28700395311.640625,48.404946,65.592926,0,5600,1429056000000,DFO_4242_From_20150323_to_20150415,Snowmelt,Kazahkstan,1.0,1427068800000
310539569.46484375,10.712137,79.177106,8,200,1432166400000,DFO_4251_From_20150517_to_20150521,Torrential Rain,India,1.0,1431820800000
54174153604.68164,58.190103,81.527738,0,1200,1433203200000,DFO_4258_From_20150515_to_20150602,Heavy Rain,Russia,1.0,1431648000000
6518610792.7421875,26.919545,93.874744,3,9000,1435536000000,DFO_4259_From_20150602_to_20150629,Monsoonal Rain,India,1.5,1433203200000
355285572.41796875,21.873364,70.764317,81,9000,1435536000000,DFO_4265_From_20150624_to_20150629,Monsoonal Rain,India,1.5,1435104000000
4892095843.191406,34.343166,72.27367,166,803000,1439942400000,DFO_4272_From_20150715_to_20150819,Monsoonal Rain,Pakistan,1.5,1436918400000
1036331820.6992188,38.388691,-83.16498,3,0,1437436800000,DFO_4274_From_20150718_to_20150721,Torrential Rain,USA,1.5,1437177600000
91059026.63671875,6.665761,-58.743148,0,0,1437436800000,DFO_4275_From_20150716_to_20150721,Heavy Rain,Guyana,1.5,1437004800000
6460586762.890625,-25.568947,-50.750999,3,1000,1437436800000,DFO_4276_From_20150710_to_20150721,Heavy Rain,Brazil,1.0,1436486400000
999719190.1015625,20.813733,106.86508,20,3000,1438732800000,DFO_4280_From_20150725_to_20150805,Torrential Rain,Vietnam,2.0,1437782400000
23336021158.179688,26.20738,82.616452,206,300000,1439942400000,DFO_4282_From_20150715_to_20150819,Monsoonal Rain and Tropical Storm K,India,2.0,1436918400000
4960214309.441406,20.174691,95.532558,88,85400,1439942400000,DFO_4283_From_20150715_to_20150819,Monsoonal Rain,Myanmar,2.0,1436918400000
12696463575.835938,26.894603,93.751026,5,18000,1441929600000,DFO_4288_From_20150813_to_20150911,Monsoonal Rain,India,1.0,1439424000000
1297786102.8554688,20.566882,104.761883,2,100,1441929600000,DFO_4293_From_20150907_to_20150911,Torrential Rain,Vietnam,1.0,1441584000000
1179259917.5117188,9.952668,11.528384,30,2000,1441929600000,DFO_4294_From_20150830_to_20150911,Heavy Rain,Nigeria,1.5,1440892800000
1374461990.6875,16.691018,121.241052,54,60000,1445990400000,DFO_4300_From_20151022_to_20151028,Tropical Storm Koppu,Philippines,2.0,1445472000000
11019378460.164062,-29.956828,-53.571757,0,10000,1445990400000,DFO_4301_From_20151014_to_20151028,Heavy Rain,"Uruguay,",2.0,1444780800000
2820487424.671875,31.042172,30.481903,0,6,1445990400000,DFO_4305_From_20151024_to_20151028,Torrential Rain,Egypt,1.5,1445644800000
2571029070.9453125,22.491628,-73.832354,0,300,1444262400000,DFO_4306_From_20151002_to_20151008,Tropical Storm Joaquin,Bahamas,1.5,1443744000000
2475625805.3398438,11.827777,78.855441,180,400000,1449187200000,DFO_4309_From_20151110_to_20151204,Tropical Storm Rovan,India,2.0,1447113600000
33433935931.257812,35.665762,-91.082899,31,4000,1454025600000,DFO_4314_From_20151215_to_20160129,Heavy Rain,USA,2.0,1450137600000
35337166215.27344,-26.036936,-55.848159,12,170000,1454025600000,DFO_4315_From_20151201_to_20160129,Heavy Rain,Paraguay,2.0,1448928000000
420593089.54296875,-2.036427,39.51328,112,100000,1452038400000,DFO_4317_From_20151201_to_20160106,Heavy Rain,Kenya,1.5,1448928000000
2265398926.8085938,12.835664,121.22868,40,20000,1452038400000,DFO_4318_From_20151212_to_20160106,"Tropical storms Melor, Onyok",Philippines,1.5,1449878400000
18870765040.54297,54.9868,-2.77486,3,64000,1453766400000,DFO_4319_From_20151205_to_20160126,Heavy Rain,United Kingdom,2.0,1449273600000
189145534.01171875,-22.522713,-43.228975,0,500,1454025600000,DFO_4322_From_20160115_to_20160129,Heavy Rain,Brazil,1.0,1452816000000
3640584051.6679688,-4.761681,35.504833,1,400,1454025600000,DFO_4324_From_20160114_to_20160129,Heavy Rain,Tanzania,1.0,1452729600000
6264386413.652344,-17.955485,-56.442003,0,1700,1454025600000,DFO_4325_From_20160105_to_20160129,Heavy Rain,Brazil,1.0,1451952000000
1306665519.9804688,-0.786333,-79.700891,7,2300,1454025600000,DFO_4326_From_20160119_to_20160129,Torrential Rain,Ecuador,1.5,1453161600000
72926722.96484375,-41.858015,145.712371,0,0,1454025600000,DFO_4327_From_20160127_to_20160129,Torrential Rain,Australia,1.5,1453852800000
753665262.5800781,55.183358,-3.837328,0,0,1454025600000,DFO_4328_From_20160127_to_20160129,Heavy Rain,United Kingdom,1.5,1453852800000
3508844030.8554688,-2.465434,103.351503,1,37000,1457568000000,DFO_4330_From_20160118_to_20160310,Torrential Rain,Indonesia,1.0,1453075200000
439949149.671875,44.67104,21.054631,0,420,1457568000000,DFO_4334_From_20160306_to_20160310,Heavy Rain,Serbia,1.5,1457222400000
330187494.8203125,-12.842969,-64.929023,0,120,1457568000000,DFO_4335_From_20160228_to_20160310,Heavy Rain,Bolivia,1.0,1456617600000
11422960274.769531,30.908557,-96.10583,5,3500,1458864000000,DFO_4337_From_20160308_to_20160325,Heavy Rain,USA,2.0,1457395200000
1125878524.7851562,33.054515,71.7788,121,2400,1460505600000,DFO_4339_From_20160312_to_20160413,Heavy Rain,Pakistan,1.5,1457740800000
10232032087.285156,-28.563259,-63.122747,0,1600,1458864000000,DFO_4340_From_20160305_to_20160325,Heavy Rain,Argentina,1.0,1457136000000
16897488993.882812,-31.143073,-58.223535,1,10000,1460505600000,DFO_4346_From_20160401_to_20160413,Heavy Rain,Uruguay,2.0,1459468800000
22860158376.996094,-32.434709,-56.194568,10,10000,1462924800000,DFO_4350_From_20160412_to_20160511,Heavy Rain,Uruguay,2.0,1460419200000
7348684206.277344,27.463976,95.606788,18,3000,1462060800000,DFO_4355_From_20160420_to_20160501,Heavy Rain,India,1.5,1461110400000
3363875561.921875,-6.894272,35.999703,5,14000,1464566400000,DFO_4357_From_20160422_to_20160530,Heavy Rain,Tanzania,1.5,1461283200000
17374464782.28125,51.31452,47.035303,0,0,1464566400000,DFO_4358_From_20160415_to_20160530,Snowmelt and Rain,Russia,1.0,1460678400000
3953651786.9140625,30.857441,-95.536729,11,0,1466726400000,DFO_4359_From_20160526_to_20160624,Heavy Rain,USA,1.5,1464220800000
1379473320.5625,-7.476875,110.032248,43,0,1466726400000,DFO_4364_From_20160617_to_20160624,Torrential Rain,Indonesia,1.5,1466121600000
11376847808.242188,18.315771,95.260379,16,25000,1471305600000,DFO_4365_From_20160601_to_20160816,Monsoonal Rain,Myanmar,2.0,1464739200000
59240464.75,12.519849,34.242915,0,4000,1467763200000,DFO_4369_From_20160630_to_20160706,Torrential Rain,Sudan,1.0,1467244800000
192810817.2734375,5.172299,101.075102,0,441,1468886400000,DFO_4376_From_20160718_to_20160719,Torrential Rain,Malaysia,1.0,1468800000000
3724771627.1328125,22.810744,80.83492,20,15000,1470182400000,DFO_4378_From_20160707_to_20160803,Monsoonal Rain,India,1.5,1467849600000
509102544.921875,-27.594955,32.288179,7,0,1470182400000,DFO_4381_From_20160725_to_20160803,Heavy Rain,South Africa,1.0,1469404800000
39014708612.44531,24.095044,90.039502,42,25000,1472169600000,DFO_4382_From_20160725_to_20160826,Monsoonal Rain,Bangladesh,1.5,1469404800000
7455519.5078125,39.333933,-77.214169,2,0,1469923200000,DFO_4386_From_20160730_to_20160731,Torrential Rain,USA,2.0,1469836800000
1326560427.40625,29.9879,-91.800461,13,40000,1472169600000,DFO_4388_From_20160814_to_20160826,Heavy Rain,USA,2.0,1471132800000
1823592501.5039062,26.347448,96.868707,0,0,1472169600000,DFO_4390_From_20160815_to_20160826,Monsoonal Rain,Thailand,1.0,1471219200000
84600290.98828125,15.485015,5.095075,0,0,1474502400000,DFO_4391_From_20160914_to_20160922,Heavy Rain,Mali,1.5,1473811200000
2452955819.046875,14.866708,100.394655,3,100000,1476576000000,DFO_4403_From_20161006_to_20161016,Monsoonal Rain,Thailand,1.5,1475712000000
13365902544.957031,-34.663688,-55.669729,0,50,1478736000000,DFO_4412_From_20161010_to_20161110,Heavy Rain,Argentina,1.5,1476057600000
3070428423.7460938,14.444781,100.753436,11,0,1481068800000,DFO_4423_From_20161201_to_20161207,Monsoonal  Rain,Thailand,1.5,1480550400000
8028807169.472656,-33.770758,-59.807119,1,700,1483574400000,DFO_4427_From_20161226_to_20170105,Heavy Rain,Argentina,1.5,1482710400000
5229242054.714844,-21.521533,133.489083,0,100,1483574400000,DFO_4428_From_20161225_to_20170105,Heavy Rain,Australia,1.5,1482624000000
1343059782.75,7.304939,100.060618,96,1000000,1486425600000,DFO_4432_From_20161231_to_20170207,Heavy Rain,Thailand,1.5,1483142400000
902602631.7382812,39.623615,-122.457654,0,0,1483574400000,DFO_4434_From_20170104_to_20170105,Heavy Rain,USA,1.5,1483488000000
7971685499.167969,-29.409362,-55.551237,0,0,1484956800000,DFO_4435_From_20170105_to_20170121,Heavy Rain,Brazil,1.0,1483574400000
972307937.3671875,-20.777836,34.515093,6,1200,1486425600000,DFO_4439_From_20170101_to_20170207,Heavy Rain,Mozambique,1.5,1483228800000
6428114239.9921875,38.803959,-120.824584,5,14000,1488499200000,DFO_4444_From_20170216_to_20170303,Heavy Rain,USA,1.5,1487203200000
869062393.3671875,-31.695612,150.760044,1,0,1490140800000,DFO_4451_From_20170313_to_20170322,Heavy Rain,Australia,1.0,1489363200000
822112463.5742188,-20.569767,17.046184,0,0,1490140800000,DFO_4455_From_20170309_to_20170322,Heavy Rain,Namibia,1.0,1489017600000
4035959279.5273438,-21.974973,148.68159,6,20000,1491609600000,DFO_4458_From_20170328_to_20170408,Tropical Cyclone Debbie,Australia,2.0,1490659200000
7055633093.152344,24.317835,90.682833,0,0,1492473600000,DFO_4459_From_20170330_to_20170418,Heavy Rain,Bangladesh,1.0,1490832000000
201277020.77734375,-38.204246,176.790204,0,2200,1492732800000,DFO_4461_From_20170405_to_20170421,Heavy Rain,New Zealand,2.0,1491350400000
1495456888.9960938,-45.953281,-67.938778,1,8000,1492732800000,DFO_4462_From_20170405_to_20170421,Heavy Rain and storm surge,Argentina,1.5,1491350400000
15648652948.375,-27.423069,-62.627877,0,0,1492732800000,DFO_4464_From_20170405_to_20170421,Heavy Rain,Argentina,1.5,1491350400000
68992023865.05469,51.254165,70.046756,0,7000,1492732800000,DFO_4465_From_20170414_to_20170421,Snowmelt,Kazakhstan,1.5,1492128000000
919228561.609375,-2.878787,37.880209,13,6000,1494806400000,DFO_4472_From_20170508_to_20170515,Heavy Rain,Kenya,1.0,1494201600000
5973745743.667969,27.613121,94.938714,6,113,1499040000000,DFO_4483_From_20170602_to_20170703,Monsoonal Rain,India,1.0,1496361600000
750322183.9570312,7.76344,125.249498,0,0,1497398400000,DFO_4485_From_20170612_to_20170614,Heavy Rain,Philippines,1.0,1497225600000
10596053812.730469,7.835109,-67.52709,0,1080,1503273600000,DFO_4495_From_20170804_to_20170821,Heavy Rain,Venezuela,1.5,1501804800000
3868143160.3476562,22.906125,88.084765,39,47000,1502323200000,DFO_4499_From_20170727_to_20170810,Monsoonal Rain,India,1.0,1501113600000
511007830.42578125,21.65766,105.157778,12,3600,1502323200000,DFO_4500_From_20170802_to_20170810,Heavy Rain,Vietnam,1.0,1501632000000
151430028.28125,52.994591,9.920057,0,12,1501286400000,DFO_4503_From_20170725_to_20170729,Heavy Rain,Germany,1.5,1500940800000
22667271565.148438,28.16566,79.076049,253,422106,1503705600000,DFO_4507_From_20170810_to_20170826,Monsoonal Rain,India,2.0,1502323200000
31647080751.351562,24.591169,90.014758,117,300000,1503705600000,DFO_4508_From_20170810_to_20170826,Monsoonal Rain,Bangladesh,1.5,1502323200000
426397079.140625,22.385119,114.138854,16,0,1503705600000,DFO_4515_From_20170823_to_20170826,Tropical Storm Hato,China,2.0,1503446400000
12049749269.179688,28.594245,-81.625156,84,3000,1505779200000,DFO_4516_From_20170908_to_20170919,Tropical Storm Irma,USA,2.0,1504828800000
3289306029.3984375,-25.311985,-57.598762,0,5000,1516579200000,DFO_4562_From_20180113_to_20180122,Heavy Rain,Paraguay,1.0,1515801600000
20331214935.320312,-24.484188,-63.246465,0,10000,1519171200000,DFO_4569_From_20180201_to_20180221,Heavy Rain,Argentina,1.5,1517443200000
2013864149.3515625,-14.405328,-64.013513,6,12000,1519171200000,DFO_4577_From_20180210_to_20180221,Heavy Rain,Bolivia,1.5,1518220800000
2753055967.6679688,-17.015232,145.217501,0,100,1522022400000,DFO_4579_From_20180305_to_20180326,Heavy Rain,Australia,1.5,1520208000000
1205354606.7265625,40.865552,19.941173,0,800,1520985600000,DFO_4580_From_20180307_to_20180314,Heavy Rain and Snowmelt,Albania,1.0,1520380800000
1682183119.3007812,44.734938,16.94721,0,10,1520985600000,DFO_4581_From_20180310_to_20180314,Heavy Rain and Snowmelt,Croatia,1.0,1520640000000
643746770.1054688,39.686804,22.53924,0,30,1519948800000,DFO_4583_From_20180226_to_20180302,Heavy RAin,Greece,1.0,1519603200000
21905457.734375,-8.497488,118.568754,0,3000,1520294400000,DFO_4584_From_20180305_to_20180306,Torrential Rain,Indonesia,1.5,1520208000000
13480240277.683594,-11.247113,16.006957,8,3000,1520985600000,DFO_4586_From_20180301_to_20180314,Heavy Rain,Angola,1.5,1519862400000
1076743646.7304688,37.911751,-121.121506,0,30000,1521849600000,DFO_4589_From_20180321_to_20180324,Heavy Rain,USA,1.5,1521590400000
1040005609.7851562,-16.669172,47.827095,17,6000,1521763200000,DFO_4590_From_20180316_to_20180323,Tropical Storm Eliakim,Madagascar,1.5,1521158400000
1883736523.8671875,38.292104,-88.11368,0,12,1523145600000,DFO_4594_From_20180403_to_20180408,Torrential Rain,USA,1.5,1522713600000
3037229572.34375,41.531705,26.671405,0,0,1523145600000,DFO_4597_From_20180325_to_20180408,Heavy Rain,Greece,1.5,1521936000000
1792266717.5117188,-4.014862,29.640624,0,2576,1525132800000,DFO_4602_From_20180428_to_20180501,Torrential Rain,Burundi,1.0,1524873600000
1424820746.8242188,-1.783994,30.011777,18,360,1524614400000,DFO_4603_From_20180423_to_20180425,Torrential Rain,Rwanda,1.5,1524441600000
5703606164.980469,21.9855,93.8747,1,1000,1529452800000,DFO_4632_From_20180615_to_20180620,Monsoonal Rain,Myanmar,1.5,1529020800000
2104947195.3125,33.3752,75.1439,3,0,1531267200000,DFO_4640_From_20180625_to_20180711,Monsoonal Rain,India,1.0,1529884800000
2131481654.5390625,33.3024,72.5706,6,13,1531267200000,DFO_4645_From_20180703_to_20180711,Monsoonal Rain,Pakistan,1.0,1530576000000
765918014.59375,11.9888,104.477,0,6800,1532304000000,DFO_4652_From_20180717_to_20180723,Tropical Storm  Son-Tinh,Cambodia,1.5,1531785600000
2078265892.4375,21.1736,105.925,5,1400,1532304000000,DFO_4653_From_20180717_to_20180723,Tropical Storm Son-Tinh,Vietnam,1.5,1531785600000
13803496034.460938,47.6723,91.4251,0,30,1531958400000,DFO_4654_From_20180711_to_20180719,Heavy Rain,Mongolia,1.0,1531267200000
6205119824.4296875,2.75369,-68.2941,0,5000,1536019200000,DFO_4662_From_20180726_to_20180904,Heavy Rain,Colombia,1.5,1532563200000
24544677769.640625,27.2914,94.1222,0,25000,1533859200000,DFO_4665_From_20180802_to_20180810,Monsoonal Rain,India,1.5,1533168000000
7231288193.019531,18.1914,95.4336,11,120000,1533859200000,DFO_4666_From_20180715_to_20180810,Monsoonal Rain,Myanmar,1.5,1531612800000
8403314650.9296875,10.4748,8.2375,108,148000,1538438400000,DFO_4667_From_20180820_to_20181002,Heavy Rain,Nigeria,2.0,1534723200000
12989167772.042969,25.7354,82.4309,20,1000,1536278400000,DFO_4673_From_20180901_to_20180907,Monsoonal Rain,India,1.5,1535760000000
613380883.0898438,35.0642,-78.9091,12,1500000,1538438400000,DFO_4676_From_20180915_to_20181002,Tropical Stom Florence,USA,2.0,1536969600000
1866923009.4296875,9.53755,-1.06606,34,100000,1538438400000,DFO_4683_From_20180901_to_20181002,"Heavy Rain, Dam releases",Ghana,1.5,1535760000000
2796595364.1523438,23.7218,-105.236,0,0,1540598400000,DFO_4695_From_20181023_to_20181027,Tropical Storm Willa,Mexico,1.5,1540252800000
10019902335.609375,-25.3427,-57.0853,0,10000,1541548800000,DFO_4703_From_20181029_to_20181107,Heavy Rain,Paraguay,1.0,1540771200000
6525970638.8046875,11.491,107.137,1,100000,1543449600000,DFO_4704_From_20181124_to_20181129,Tropical Storm Usagi,Vietnam,1.0,1543017600000
2636625243.890625,35.7787,-120.058,0,0,1544400000000,DFO_4711_From_20181205_to_20181210,Heavy Rain,USA,1.5,1543968000000
